,movieID,title,genres,imdb_url,title_noyear,imdb_rating,certification,runtime,genre,release_date,color,country,language,production_company,cast
3271,3340,Bride of the Monster (1955),Horror|Sci-Fi,http://www.imdb.com/title/tt0047898/,Bride of the Monster (1956),4.2,Not Rated,PT1H9M,"['Horror', 'Sci-Fi']",1958-06-25,Black and White,['USA'],['English'],[' Rolling M. Productions'],"{'director': ['Edward D. Wood Jr.'], 'creator': ['Edward D. Wood Jr.', 'Alex Gordon'], 'actor': ['Bela Lugosi', 'Tor Johnson', 'Tony McCoy', 'Loretta King']}"
3272,3341,Born Yesterday (1950),Comedy,http://www.imdb.com/title/tt0042276/,Born Yesterday (1950),7.6,Not Rated,PT1H43M,"['Comedy', 'Drama', 'Romance']",1951-05-14,Black and White,['USA'],['English'],[' Columbia Pictures'],"{'director': ['George Cukor'], 'creator': ['Garson Kanin', 'Albert Mannheimer', 'Garson Kanin'], 'actor': ['Judy Holliday', 'William Holden', 'Broderick Crawford', 'Howard St. John']}"
3273,3342,Birdy (1984),Drama|War,http://www.imdb.com/title/tt0086969/,Birdy (1984),7.3,R,PT2H,"['Drama', 'War']",1984-12-21,Color,['USA'],['English'],"[' A&M Films', ' TriStar Pictures']","{'director': ['Alan Parker'], 'creator': ['William Wharton', 'Sandy Kroopf', 'Jack Behr'], 'actor': ['Matthew Modine', 'Nicolas Cage', 'John Harkins', 'Sandy Baron']}"
3274,3343,And God Created Woman (1988),Comedy|Drama|Romance,http://www.imdb.com/title/tt0092559/,And God Created Woman (1988),4.3,R,PT1H40M,"['Comedy', 'Drama', 'Romance']",1988-03-04,Color,['USA'],['English'],"[' Vestron Pictures', ' Crow Productions']","{'director': ['Roger Vadim'], 'creator': ['R.J. Stewart'], 'actor': ['Rebecca De Mornay', 'Vincent Spano', 'Frank Langella', 'Donovan Leitch Jr.']}"
3275,3344,Blood Feast (1963),Horror,http://www.imdb.com/title/tt0056875/,Blood Feast (1963),5.1,Not Rated,PT1H7M,Horror,1963-07-06,Color,['USA'],['English'],[' Friedman-Lewis Productions'],"{'director': ['Herschell Gordon Lewis'], 'creator': ['Allison Louise Downe', 'David F. Friedman', 'Herschell Gordon Lewis'], 'actor': ['William Kerwin', 'Mal Arnold', 'Connie Mason', 'Lyn Bolton']}"
3276,3345,"Charlie, the Lonesome Cougar (1967) ",Adventure|Children's,http://www.imdb.com/title/tt0062793/,"Charlie, the Lonesome Cougar (1967)",6.9,Approved,PT1H15M,"['Adventure', 'Family']",1967-10-18,Color,['USA'],['English'],[' Walt Disney Productions'],"{'director': ['Winston Hibler'], 'creator': ['Jack Speirs', 'Jack Speirs', 'Winston Hibler'], 'actor': ['Ron Brown', 'Brian Russell', 'Linda Wallace', 'Jim Wilson']}"
3277,3346,Color Me Blood Red (1965),Horror,http://www.imdb.com/title/tt0059044/,Color Me Blood Red (1965),5.3,Not Rated,PT1H19M,"['Comedy', 'Horror']",1965-10-13,Color,['USA'],['English'],[' Box Office Spectaculars'],"{'director': ['Herschell Gordon Lewis'], 'creator': ['Herschell Gordon Lewis'], 'actor': ['Gordon Oas-Heim', 'Candi Conder', 'Elyn Warner', 'Pat Finn-Lee']}"
3278,3347,Never Cry Wolf (1983),Drama,http://www.imdb.com/title/tt0086005/,Never Cry Wolf (1983),7.6,PG,PT1H45M,"['Adventure', 'Drama']",1983-12-01,Color,['USA'],"['English', 'Inuktitut']","[' Walt Disney Pictures', ' Amarok Productions Ltd.']","{'director': ['Carroll Ballard'], 'creator': ['Farley Mowat', 'Curtis Hanson', 'Sam Hamm', 'Richard Kletter', 'Charles Martin Smith', 'Eugene Corr', 'Christina Luescher', 'Ralph Furmaniak'], 'actor': ['Charles Martin Smith', 'Brian Dennehy', 'Zachary Ittimangnaq', 'Samson Jorah']}"
3279,3348,Night Visitor (1989),Crime|Thriller,http://www.imdb.com/title/tt0100254/,"Night Visitor, The",4.5,R,PT1H33M,"['Crime', 'Horror', 'Thriller']",1989-05-12,Color,['USA'],['English'],"[' Premiere Pictures Corporation', ' United Artists Pictures']","{'director': ['Rupert Hitzig'], 'creator': ['Randal Viscovich'], 'actor': ['Derek Rydall', 'Allen Garfield', 'Kathleen Bailey', 'Jovanni Brascia']}"
3280,3349,The Perils of Pauline (1947),Comedy,http://www.imdb.com/title/tt0039698/,"Perils of Pauline, The (1947)",7,Approved,PT1H36M,"['Biography', 'Comedy', 'Musical']",1947-07-04,Color,['USA'],['English'],[' Paramount Pictures'],"{'director': ['George Marshall'], 'creator': ['P.J. Wolfson', 'Frank Butler', 'P.J. Wolfson'], 'actor': ['Betty Hutton', 'John Lund', 'Billy De Wolfe', 'William Demarest']}"
3281,3350,A Raisin in the Sun (1961),Drama,http://www.imdb.com/title/tt0055353/,"Raisin in the Sun, A (1961)",8.1,Approved,PT2H8M,Drama,1961-08-24,Black and White,['USA'],['English'],[' Columbia Pictures'],"{'director': ['Daniel Petrie'], 'creator': ['Lorraine Hansberry', 'Lorraine Hansberry'], 'actor': ['Sidney Poitier', 'Claudia McNeil', 'Ruby Dee', 'Diana Sands']}"
3282,3351,Two Thousand Maniacs! (1964),Horror,http://www.imdb.com/title/tt0058694/,Two Thousand Maniacs! (1964),5.9,Not Rated,PT1H23M,Horror,1964-03-20,Color,['USA'],['English'],"[' Jacqueline Kay', ' Friedman-Lewis Productions']","{'director': ['Herschell Gordon Lewis'], 'creator': ['Herschell Gordon Lewis'], 'actor': ['Connie Mason', 'William Kerwin', 'Jeffrey Allen', 'Shelby Livingston']}"
3283,3352,Brown's Requiem (1998),Drama,http://www.imdb.com/title/tt0171135/,Brown's Requiem (1998),5.9,R,PT1H44M,"['Crime', 'Drama', 'Thriller']",1999-06-03,Color,['USA'],['English'],"[' J&T Productions', ' Savvy Lad', "" Brown's Requiem""]","{'director': ['Jason Freeland'], 'creator': ['Jason Freeland', 'James Ellroy'], 'actor': ['Michael Rooker', 'Big Daddy Wayne', 'Jack Wallace', 'Will Sasso']}"
3284,3353,The Closer You Get (2000),Comedy|Romance,http://www.imdb.com/title/tt0218112/,"Closer You Get, The (2000)",6.3,PG-13,PT1H30M,Comedy,2000-06-01,Color,"['UK', 'Ireland']",['English'],[' Redwave Films'],"{'director': ['Aileen Ritchie'], 'creator': ['Herbie Wave', 'William Ivory'], 'actor': ['Ian Hart', 'Sean McGinley', 'Niamh Cusack', 'Ruth McCabe']}"
3285,3354,Mission to Mars (2000),Sci-Fi,http://www.imdb.com/title/tt0183523/,Mission to Mars (2000),5.6,PG,PT1H54M,"['Adventure', 'Sci-Fi', 'Thriller']",2000-03-10,Color,['USA'],['English'],"[' Touchstone Pictures', ' Spyglass Entertainment', ' Red Horizon Productions']","{'director': ['Brian De Palma'], 'creator': ['Lowell Cannon', 'Jim Thomas', 'John Thomas', 'Jim Thomas', 'John Thomas', 'Graham Yost'], 'actor': ['Tim Robbins', 'Gary Sinise', 'Don Cheadle', 'Connie Nielsen']}"
3286,3355,Mission to Mars/The Ninth Gate/Ghost Dog ,Thriller,http://www.imdb.com/title/tt0701676/,"Ninth Gate, The (2000)",,,,Talk-Show,2000-03-11,,[],[],[],"{'actor': ['Roger Ebert', 'David Poland']}"
3287,3356,Condo Painting (2000),Documentary,http://www.imdb.com/title/tt0154352/,Condo Painting (2000),7.1,,,Documentary,2001-08-17,Color,['USA'],['English'],"[' October Films', ' Pod Squad']","{'director': ['John McNaughton'], 'creator': ['George Condo', 'John McNaughton'], 'actor': ['Patrick Achdjian', 'William S. Burroughs', 'Anna Condo', 'Eleonore Condo']}"
3288,3357,Est - Ouest (1999),Drama|Romance,http://www.imdb.com/title/tt0181530/,East-West (Est-ouest) (1999),7.5,PG-13,PT2H1M,"['Adventure', 'Drama', 'History', 'Romance']",1999-09-01,Color,"['Russia', 'Ukraine', 'Bulgaria', 'France', 'Spain']","['French', 'Russian']","[' UGC YM', ' France 3 Cinéma', ' NTV-PROFIT']","{'director': ['Régis Wargnier'], 'creator': ['Rustam Ibragimbekov', 'Sergei Bodrov', 'Louis Gardel', 'Régis Wargnier'], 'actor': ['Oleg Menshikov', 'Sandrine Bonnaire', 'Catherine Deneuve', 'Sergey Bodrov']}"
3289,3358,Defending Your Life (1991),Comedy|Romance,http://www.imdb.com/title/tt0101698/,Defending Your Life (1991),7.3,PG,PT1H52M,"['Comedy', 'Drama', 'Fantasy']",1991-04-05,Color,['USA'],"['English', 'Japanese']",[' Geffen Pictures'],"{'director': ['Albert Brooks'], 'creator': ['Albert Brooks'], 'actor': ['Albert Brooks', 'Meryl Streep', 'Rip Torn', 'Michael Durrell']}"
3290,3359,Breaking Away (1979),Drama,http://www.imdb.com/title/tt0078902/,Breaking Away (1979),7.7,PG,PT1H41M,"['Comedy', 'Drama', 'Romance', 'Sport']",1979-07-20,Color,['USA'],"['English', 'Italian', 'French']",[' Twentieth Century Fox'],"{'director': ['Peter Yates'], 'creator': ['Steve Tesich'], 'actor': ['Dennis Christopher', 'Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley']}"
3291,3360,Hoosiers (1986),Drama,http://www.imdb.com/title/tt0091217/,Hoosiers (1986),7.6,PG,PT1H54M,"['Drama', 'Sport']",1987-01-15,Color,"['UK', 'USA']",['English'],"[' De Haven Productions', ' Hemdale']","{'director': ['David Anspaugh'], 'creator': ['Angelo Pizzo'], 'actor': ['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper', 'Sheb Wooley']}"
3292,3361,Bull Durham (1988),Comedy,http://www.imdb.com/title/tt0094812/,Bull Durham (1988),7.1,R,PT1H48M,"['Comedy', 'Romance', 'Sport']",1988-06-15,Color,['USA'],['English'],[' The Mount Company'],"{'director': ['Ron Shelton'], 'creator': ['Ron Shelton'], 'actor': ['Kevin Costner', 'Susan Sarandon', 'Tim Robbins', 'Trey Wilson']}"
3293,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,http://www.imdb.com/title/tt0072890/,Dog Day Afternoon (1975),8,R,PT2H5M,"['Biography', 'Crime', 'Drama', 'Thriller']",1975-12-18,Color,['USA'],['English'],"[' Warner Bros.', ' Artists Entertainment Complex']","{'director': ['Sidney Lumet'], 'creator': ['Frank Pierson', 'P.F. Kluge', 'Thomas Moore', 'Leslie Waller'], 'actor': ['Al Pacino', 'John Cazale', 'Penelope Allen', 'Sully Boyar']}"
3294,3363,American Graffiti (1973),Comedy|Drama,http://www.imdb.com/title/tt0069704/,American Graffiti (1973),7.5,PG,PT1H50M,"['Comedy', 'Drama']",1973-08-11,Color,['USA'],['English'],"[' Universal Pictures', ' Lucasfilm', ' The Coppola Company']","{'director': ['George Lucas'], 'creator': ['George Lucas', 'Gloria Katz', 'Willard Huyck'], 'actor': ['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat', 'Charles Martin Smith']}"
3295,3364,The Asphalt Jungle (1950),Crime|Film-Noir,http://www.imdb.com/title/tt0042208/,"Asphalt Jungle, The (1950)",7.9,Passed,PT1H52M,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1950-06-01,Black and White,['USA'],"['English', 'German']",[' Metro-Goldwyn-Mayer (MGM)'],"{'director': ['John Huston'], 'creator': ['Ben Maddow', 'John Huston', 'W.R. Burnett'], 'actor': ['Sterling Hayden', 'Louis Calhern', 'Jean Hagen', 'James Whitmore']}"
3296,3365,The Searchers (1956),Western,http://www.imdb.com/title/tt0049730/,"Searchers, The (1956)",8,Passed,PT1H59M,"['Adventure', 'Drama', 'Western']",1956-05-26,Color,['USA'],"['English', 'Navajo', 'Spanish']",[' C.V. Whitney Pictures'],"{'director': ['John Ford'], 'creator': ['Frank S. Nugent', 'Alan Le May'], 'actor': ['John Wayne', 'Jeffrey Hunter', 'Vera Miles', 'Ward Bond']}"
3297,3366,Where Eagles Dare (1968),Action|Adventure|War,http://www.imdb.com/title/tt0065207/,Where Eagles Dare (1969),7.7,PG,PT2H38M,"['Action', 'Adventure', 'War']",1968-12-21,Color,"['UK', 'USA']","['English', 'German']","[' Gershwin-Kastner Productions', ' Winkast Film Productions']","{'director': ['Brian G. Hutton'], 'creator': ['Alistair MacLean', 'Alistair MacLean'], 'actor': ['Richard Burton', 'Clint Eastwood', 'Mary Ure', 'Patrick Wymark']}"
3298,3367,The Devil's Brigade (1968),War,http://www.imdb.com/title/tt0062886/,"Devil's Brigade, The (1968)",6.8,Approved,PT2H10M,"['Action', 'Drama', 'War']",1968-08-02,Color,['USA'],"['English', 'German']",[' Wolper Pictures'],"{'director': ['Andrew V. McLaglen'], 'creator': ['William Roberts', 'Robert H. Adleman', 'George Walton'], 'actor': ['William Holden', 'Cliff Robertson', 'Vince Edwards', 'Andrew Prine']}"
3299,3368,Big Country the Final Fling (2002),Romance|Western,http://www.imdb.com/title/tt0902956/,"Big Country, The (1958)",8.5,,200 min,Music,2002-06-03,Color,['UK'],['English'],"[' Classic Pictures Entertainment', ' Track Records']","{'director': ['Robert Garofalo'], 'creator': [], 'actor': ['Stuart Adamson', 'Mark Brzezicki', 'Tony Butler', 'Bruce Watson']}"
3300,3369,Mélodie en sous-sol (1963),Crime,http://www.imdb.com/title/tt0057344/,Any Number Can Win (Mélodie en sous-sol ) (1963),7.4,,PT1H58M,"['Crime', 'Drama', 'Romance']",1963-03-19,Black and White,"['France', 'Italy']","['French', 'English']","[' Cité Films', ' Compagnia Cinematografica Mondiale (CCM)', ' Compagnie Internationale de Productions Cinématographiques (CIPRA)']","{'director': ['Henri Verneuil'], 'creator': ['Michel Audiard', 'Zekial Marko', 'Albert Simonin'], 'actor': ['Jean Gabin', 'Alain Delon', 'Claude Cerval', 'Viviane Romance']}"
3301,3370,Betrayed (1988),Drama|Thriller,http://www.imdb.com/title/tt0094731/,Betrayed (1988),6.3,R,PT2H7M,"['Crime', 'Drama', 'Thriller']",1988-08-26,Color,"['USA', 'Japan']",['English'],"[' United Artists', ' Winkler Films', ' CST Telecommunications']","{'director': ['Costa-Gavras'], 'creator': ['Joe Eszterhas'], 'actor': ['Debra Winger', 'Tom Berenger', 'John Heard', 'Betsy Blair']}"
3302,3371,Bound for Glory (1976),Drama,http://www.imdb.com/title/tt0074235/,Bound for Glory (1976),7.3,PG,PT2H27M,"['Biography', 'Drama', 'Music']",1976-12-05,Color,['USA'],['English'],[' Bound for Glory'],"{'director': ['Hal Ashby'], 'creator': ['Robert Getchell', 'Woody Guthrie'], 'actor': ['David Carradine', 'Ronny Cox', 'Melinda Dillon', 'Gail Strickland']}"
3303,3372,The Bridge at Remagen (1969),Action|War,http://www.imdb.com/title/tt0064110/,"Bridge at Remagen, The (1969)",6.8,R,PT1H55M,"['Action', 'Drama', 'War']",1969-10-23,Color,['USA'],"['English', 'German']",[' Wolper Pictures'],"{'director': ['John Guillermin'], 'creator': ['Richard Yates', 'William Roberts', 'Roger O. Hirson'], 'actor': ['George Segal', 'Robert Vaughn', 'Ben Gazzara', 'Bradford Dillman']}"
3304,3373,Buck and the Preacher (1972),Western,http://www.imdb.com/title/tt0068323/,Buck and the Preacher (1972),6.4,PG,PT1H42M,"['Adventure', 'Drama', 'Western']",1972-03-17,Color,['USA'],['English'],"[' Columbia Pictures', ' E & R Productions Corp.', ' Belafonte Enterprises']","{'director': ['Sidney Poitier', 'Joseph Sargent'], 'creator': ['Ernest Kinoy', 'Ernest Kinoy', 'Drake Walker'], 'actor': ['Sidney Poitier', 'Harry Belafonte', 'Ruby Dee', 'Cameron Mitchell']}"
3305,3374,Daughters of the Dust (1991),Drama,http://www.imdb.com/title/tt0104057/,Daughters of the Dust (1992),6.5,TV-PG,PT1H52M,"['Drama', 'History', 'Romance']",1991-12-27,Color,"['UK', 'USA']","['English', 'French']","[' American Playhouse', ' Geechee Girls', ' WMG Film']","{'director': ['Julie Dash'], 'creator': ['Julie Dash'], 'actor': ['Cora Lee Day', 'Alva Rogers', 'Barbarao', 'Trula Hoosier']}"
3306,3375,Destination Moon (1950),Sci-Fi,http://www.imdb.com/title/tt0042393/,Destination Moon (1950),6.4,Not Rated,PT1H32M,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",1950-11-20,Color,['USA'],['English'],[' George Pal Productions'],"{'director': ['Irving Pichel'], 'creator': ['Alford Van Ronkel', 'Robert A. Heinlein', ""James O'Hanlon"", 'Robert A. Heinlein'], 'actor': ['John Archer', 'Warner Anderson', 'Tom Powers', 'Dick Wesson']}"
3307,3376,La nuit fantastique (1942),Romance,http://www.imdb.com/title/tt0041705/,"Fantastic Night, The (La Nuit Fantastique)",7,,PT1H43M,"['Comedy', 'Fantasy', 'Romance']",1942-07-10,Black and White,['France'],['French'],[' Union Technique Cinematographique S.A. (UTC)'],"{'director': [""Marcel L'Herbier""], 'creator': ['Louis Chavance', 'Maurice Henry', 'Henri Jeanson', ""Marcel L'Herbier""], 'actor': ['Fernand Gravey', 'Micheline Presle', 'Saturnin Fabre', 'Charles Granval']}"
3308,3377,Hangmen Also Die! (1943),Drama|War,http://www.imdb.com/title/tt0035966/,Hangmen Also Die (1943),7.5,Not Rated,PT2H14M,"['Drama', 'Film-Noir', 'Thriller', 'War']",1943-09-30,Black and White,['USA'],"['English', 'German']",[' Arnold Pressburger Films'],"{'director': ['Fritz Lang'], 'creator': ['Bertolt Brecht', 'Fritz Lang', 'John Wexley'], 'actor': ['Brian Donlevy', 'Walter Brennan', 'Anna Lee', 'Gene Lockhart']}"
3309,3378,Der Unhold (1996),Drama,http://www.imdb.com/title/tt0118043/,"Ogre, The (Der Unhold) (1996)",7,R,PT1H58M,Drama,1996-09-12,Black and White,"['Germany', 'France', 'UK']","['English', 'German', 'French']","[' Canal+', ' France 2 Cinéma', ' Héritage Films']","{'director': ['Volker Schlöndorff'], 'creator': ['Michel Tournier', 'Jean-Claude Carrière', 'Volker Schlöndorff'], 'actor': ['John Malkovich', 'Armin Mueller-Stahl', 'Gottfried John', 'Marianne Sägebrecht']}"
3310,3379,On the Beach (1959),Drama,http://www.imdb.com/title/tt0053137/,On the Beach (1959),7.2,Approved,PT2H14M,"['Drama', 'Romance', 'Sci-Fi']",1959-12-17,Black and White,['USA'],['English'],[' Stanley Kramer Productions'],"{'director': ['Stanley Kramer'], 'creator': ['John Paxton', 'Nevil Shute'], 'actor': ['Gregory Peck', 'Ava Gardner', 'Fred Astaire', 'Anthony Perkins']}"
3311,3380,Railroaded! (1947),Film-Noir,http://www.imdb.com/title/tt0039748/,Railroaded! (1947),6.7,Passed,PT1H12M,"['Crime', 'Drama', 'Film-Noir']",1947-09-25,Black and White,['USA'],['English'],[' Producers Releasing Corporation (PRC)'],"{'director': ['Anthony Mann'], 'creator': ['John C. Higgins', 'Gertrude Walker'], 'actor': ['John Ireland', 'Sheila Ryan', 'Hugh Beaumont', 'Jane Randolph']}"
3312,3381,Slaves to the Underground (1997),Comedy|Drama,http://www.imdb.com/title/tt0117664/,Slaves to the Underground (1997),5.3,R,PT1H33M,"['Comedy', 'Drama', 'Music', 'Romance']",1997-11-14,Color,['USA'],['English'],[' NEO Motion Pictures'],"{'director': ['Kristine Peterson'], 'creator': ['Bill Cody'], 'actor': ['Molly Gross', 'Jason Bortz', 'Marisa Ryan', 'Bob Neuwirth']}"
3313,3382,Song of Freedom (1936),Drama,http://www.imdb.com/title/tt0028282/,Song of Freedom (1936),6.5,TV-PG,PT1H6M,"['Drama', 'Music']",1937-01-25,Black and White,['UK'],"['English', 'Italian']",[' Hammer Films'],"{'director': ['J. Elder Wills'], 'creator': ['Claude Wallace', 'Dorothy Holloway', ""Ingram D'Abbes"", 'Fenn Sherie', 'Michael Barringer', 'Philip Lindsay'], 'actor': ['Paul Robeson', 'Elisabeth Welch', 'Esme Percy', 'Robert Adams']}"
3314,3383,Big Fella (1937),Drama|Musical,http://www.imdb.com/title/tt0028629/,Big Fella (1937),6.1,,PT1H13M,"['Drama', 'Musical']",1937-06-16,Black and White,['UK'],['English'],"[' Beaconsfield Productions', ' Hammer Films']","{'director': ['J. Elder Wills'], 'creator': [""Ingram D'Abbes"", 'Claude McKay', 'Fenn Sherie'], 'actor': ['Paul Robeson', 'Elisabeth Welch', 'Roy Emerton', 'James Hayter']}"
3315,3384,The Taking of Pelham One Two Three (1974),Action,http://www.imdb.com/title/tt0072251/,"Taking of Pelham One Two Three, The (1974)",7.7,R,PT1H44M,"['Action', 'Crime', 'Thriller']",1974-11-14,Color,['USA'],"['English', 'Spanish']","[' Palomar Pictures (I)', ' Palladium Productions']","{'director': ['Joseph Sargent'], 'creator': ['John Godey', 'Peter Stone'], 'actor': ['Walter Matthau', 'Robert Shaw', 'Martin Balsam', 'Hector Elizondo']}"
3316,3385,Volunteers (1985),Comedy,http://www.imdb.com/title/tt0090274/,Volunteers (1985),5.5,R,PT1H47M,Comedy,1985-08-16,Color,['USA'],['English'],"[' HBO Pictures', ' Silver Screen Partners', ' TriStar Pictures']","{'director': ['Nicholas Meyer'], 'creator': ['Keith Critchlow', 'Ken Levine', 'David Isaacs'], 'actor': ['Tom Hanks', 'John Candy', 'Rita Wilson', 'Tim Thomerson']}"
3317,3386,JFK (1991),Drama|Mystery,http://www.imdb.com/title/tt0102138/,JFK (1991),8,R,PT3H9M,"['Drama', 'History', 'Thriller']",1991-12-20,Black and White,"['France', 'USA']","['English', 'Spanish']","[' Warner Bros.', ' Canal+', ' Regency Enterprises']","{'director': ['Oliver Stone'], 'creator': ['Oliver Stone', 'Zachary Sklar', 'Jim Garrison', 'Jim Marrs'], 'actor': ['Kevin Costner', 'Gary Oldman', 'Jack Lemmon', 'Walter Matthau']}"
3318,3387,Who's Harry Crumb? (1989),Comedy,http://www.imdb.com/title/tt0098645/,Who's Harry Crumb? (1989),5.8,PG-13,PT1H34M,"['Comedy', 'Mystery']",1989-02-03,Color,"['USA', 'Canada']",['English'],"[' TriStar Pictures', ' NBC Productions', ' Arnon Milchan Productions']","{'director': ['Paul Flaherty'], 'creator': ['Robert Conte', 'Peter Wortmann'], 'actor': ['John Candy', 'Jeffrey Jones', 'Annie Potts', 'Tim Thomerson']}"
3319,3388,Harry and the Hendersons (1987),Comedy,http://www.imdb.com/title/tt0093148/,Harry and the Hendersons (1987),6,PG,PT1H50M,"['Comedy', 'Family', 'Fantasy']",1987-06-05,Color,['USA'],['English'],"[' Amblin Entertainment', ' DreamWorks', ' Universal Pictures']","{'director': ['William Dear'], 'creator': ['William Dear', 'Bill Martin', 'Ezra D. Rappaport'], 'actor': ['John Lithgow', 'Melinda Dillon', 'Margaret Langrick', 'Joshua Rudoy']}"
